Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Korea, Rep.",KOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.566771448,..,0.513872743,..,0.398045033,..,0.241773605,0.248543099,0.428842574,0.485128582,0.423855454,0.566254735,0.420968682,0.409627974,0.325895816,0.412495643,0.267103314,0.278578639,0.108568802,0.156361043,0.153576508,0.38189283,0.638081014,0.546021044,0.608559489,0.629525959,0.56241101
"Korea, Rep.",KOR,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.798747361,..,0.778700531,..,0.83033973,..,0.920009971,0.80029881,0.909604073,0.974222898,0.83795172,1.010549784,0.860504568,0.994238853,1.00820756,1.025590301,0.984835565,0.945151508,1.006099105,0.902760029,1.127510786,1.130141139,1.199627161,1.156710029,1.147331357,1.096293449,1.159703135
"Korea, Rep.",KOR,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.668098986,..,0.638672411,..,0.637169182,..,0.745628059,0.723233759,0.728531182,0.745595574,0.690555096,0.699741125,0.657143593,0.707632899,0.741072178,0.726919293,0.725595772,0.705827534,0.680247545,0.631029963,0.641597271,0.758043826,0.798121333,0.751704931,0.822011471,0.932049394,0.872202396
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.012082815,0.430509388,-1.044821143,-1.04214704,-1.038502336,-0.966146648,-0.340774536,-0.200406447,-0.285933346,-0.244493425,-0.675402105,-0.348640084,-0.279240251,-0.113625251,-0.252448589
Kosovo,XKX,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.023830879,..,-0.062605441,-0.833982408,-0.795212448,-0.821679115,-0.858364582,-0.757999122,-0.627310276,-0.593889713,-0.609969199,-0.519360542,-0.526741982,-0.542661846,-0.464199781,-0.478559107,-0.357277662,-0.435205966,-0.383673996,-0.409505546,-0.40494585,-0.300333023,-0.366031259
Kosovo,XKX,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.699881434,..,-1.268769026,..,-0.738669097,..,-0.390101492,-0.321591944,-0.36131832,-0.372446328,-0.505195737,-0.31247279,-0.313796252,-0.116848014,-0.180995032,-0.236089617,-0.223774791,-0.25044471,-0.20129934,-0.15082033,-0.148735702,-0.115477048,-0.137490571,-0.116008624,-0.159918711,-0.083772555,-0.057891659
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.170835972,..,0.455113381,..,0.752232671,..,-0.146744311,0.294286907,0.345240027,0.253690273,0.412733108,0.620643914,0.501767993,0.353407443,0.451988816,0.311102718,0.203606218,0.16605559,0.149006546,-0.219549298,-0.056500711,-0.051229637,0.090533733,0.175113589,0.225190043,0.262982517,0.281217426
Kuwait,KWT,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.598828971,..,0.608353674,..,0.55249095,..,0.591441989,0.548373997,0.507475495,0.527741909,0.529348493,0.593082547,0.58051306,0.580420554,0.585773587,0.542900205,0.362745106,0.360852838,0.023226205,-0.020576319,0.007749114,0.078640938,0.185752928,0.192158148,0.308871776,0.240280911,0.280016601
Kuwait,KWT,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.243808046,..,-0.299082875,..,-0.297324926,..,-0.361814767,-0.396658123,-0.303084463,-0.483525157,-0.581767321,-0.545192838,-0.543381393,-0.484644979,-0.524435043,-0.558573604,-0.642977953,-0.657606125,-0.657450438,-0.663655162,-0.628870189,-0.607019067,-0.604680121,-0.655357838,-0.678563237,-0.704744577,-0.685681581
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.174339622,..,-0.166477472,..,-0.182534769,..,-0.614730597,-1.099491715,-1.183466911,-1.17442596,-1.385570765,-0.990260482,-0.567302406,-0.622969389,-1.039652348,-1.098030686,-0.911251366,-0.911773801,-0.804615676,-0.882429659,-0.65201968,-0.362933785,-0.529558122,-0.266192228,-0.456187993,-0.467156112,-0.546579063
Kyrgyz Republic,KGZ,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.725473285,..,-0.795788229,..,-0.906720698,..,-0.853914261,-0.760160029,-0.793166995,-1.123240829,-1.317292809,-1.321947098,-1.382913947,-1.329753757,-1.269457459,-1.196112633,-1.13484776,-1.114896059,-0.935829699,-1.012969017,-1.042680621,-0.947567046,-0.928147078,-0.913639009,-0.959660351,-1.098847032,-1.147808433
Kyrgyz Republic,KGZ,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.787026465,..,-0.808966398,..,-1.094259858,..,-1.015423298,-1.027841806,-1.016143322,-0.887550652,-0.759082139,-0.962735653,-1.091764808,-1.0198524,-0.934311152,-0.682987273,-0.611097157,-0.538261116,-0.462486237,-0.404150844,-0.41864112,-0.428073555,-0.354460329,-0.453596801,-0.577681243,-0.590770304,-0.723176777
Lao PDR,LAO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.371830761,..,-0.191821799,..,-0.577913404,..,-0.103369668,-1.232353568,-0.611157954,-0.491447717,-0.085298561,-0.176476792,0.017276132,-0.158048227,-0.282062978,-0.058007225,0.03373903,0.0674439,0.498692989,0.538871527,0.524906516,0.394011855,0.407829285,0.530268252,0.693885386,0.71241802,0.80272752
Lao PDR,LAO,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.047949672,..,-0.992841363,..,-1.057200789,..,-1.25275147,-1.380210757,-1.259657979,-1.173480153,-1.014828324,-0.956503332,-0.874180317,-1.049798012,-0.974354088,-1.002358794,-0.856835246,-0.803554475,-0.756003857,-0.819004893,-0.811310947,-0.90471828,-0.863172948,-0.968699157,-0.880950749,-0.663793445,-0.805023313
Lao PDR,LAO,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.132530332,..,-1.306518674,..,-1.341205955,..,-1.738892794,-1.775456309,-1.551036358,-1.655455112,-1.732779741,-1.71849823,-1.709537506,-1.69936955,-1.676840305,-1.678506017,-1.643571138,-1.649452329,-1.733220339,-1.753511906,-1.759131193,-1.75141418,-1.750232816,-1.8155756,-1.792621255,-1.67815423,-1.656626701
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.561403096,..,0.0337703,..,0.41943416,..,0.944357157,1.001643181,0.616755247,0.814021409,0.838368714,0.561930537,0.203508124,0.348279804,0.527854025,0.320002139,0.453626722,0.593635261,0.487268358,0.43631041,0.467219561,0.452953696,0.395304829,0.426793516,0.462128848,0.673323035,0.480724365
Latvia,LVA,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.133667782,..,0.236508295,..,0.14890109,..,0.310219884,0.58185941,0.538846016,0.565877914,0.61689353,0.715804815,0.777326226,0.789916635,0.75860405,0.74016881,0.779922068,0.762004912,0.870828807,0.766348302,0.928149939,0.900340319,0.923249125,0.979363859,0.922364891,0.950110793,0.921995938
Latvia,LVA,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.723347485,..,0.828436792,..,0.742288053,..,0.837780058,0.767004192,0.700535595,0.781813085,0.846699059,0.828915298,0.780786276,0.849935353,0.794243872,0.736775279,0.775515556,0.770423412,0.849458039,0.846551239,0.842557549,0.797457397,0.792103887,0.855667293,0.869215667,0.896955788,0.933728397
Lebanon,LBN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.668952644,..,-0.752315283,..,-0.439044535,..,-0.354815215,-0.459642589,-0.713360965,-0.999740839,-1.803862691,-2.119095325,-1.876608849,-1.561696887,-1.62501502,-1.558287501,-1.664812326,-1.690353394,-1.697941303,-1.698364496,-1.615684032,-1.622226834,-1.621535778,-1.67229104,-1.62113452,-1.481944561,-1.473512411
Lebanon,LBN,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.282953978,..,-0.41389513,..,-0.16597046,..,-0.278718442,-0.346831739,-0.201959789,-0.232234254,-0.601163983,-0.656928778,-0.606169164,-0.614996731,-0.644749224,-0.634227335,-0.700235009,-0.731645644,-0.720965028,-0.80687654,-0.809735656,-0.808564723,-0.782223165,-0.852389216,-0.905710816,-1.091359019,-1.10264194
Lebanon,LBN,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.328649968,..,-0.399467558,..,-0.314059347,..,-0.662610352,-0.491062015,-0.413962543,-0.281063884,-0.387200713,-0.46736899,-0.422118217,-0.355243325,-0.331291497,-0.390134037,-0.385833383,-0.404981285,-0.420295924,-0.462539732,-0.519660771,-0.576118827,-0.513791621,-0.515705645,-0.555211604,-0.627343535,-0.630593657
Lesotho,LSO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.232784986,..,-0.118997246,..,0.096109748,..,-0.047421191,0.099674545,0.358144611,-0.002811341,-0.124705359,-0.391314209,-0.204756096,0.326155901,0.456775397,0.383940756,0.274199098,0.338074297,-0.332812041,-0.318707615,-0.244855866,-0.194125235,-0.188686535,-0.427999049,-0.253533632,-0.213269129,-0.134738371
Lesotho,LSO,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.098356642,..,0.167446434,..,0.098110527,..,0.082418576,0.084663391,-0.12588723,-0.189165324,-0.236582726,-0.312398791,-0.24636732,-0.221786112,-0.290129393,-0.270240843,-0.269323468,-0.203317836,-0.209582657,-0.194529787,-0.186165527,-0.299606234,-0.366134912,-0.424627781,-0.487081766,-0.42984879,-0.48737219
Lesotho,LSO,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.480029017,..,-0.434724659,..,-0.370127261,..,0.038615581,-0.000992403,-0.152925462,-0.2097698,0.181888372,0.013480446,-0.066223256,-0.083432332,-0.101529345,-0.089245625,0.072332896,0.120267108,0.162016585,0.11473237,-0.012902796,-0.008935785,0.008875524,-0.011649566,-0.005604757,-0.01354558,0.051385432
Liberia,LBR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.4394629,..,-1.755550861,..,-1.952880502,..,-2.189619541,-2.159392834,-1.365385771,-1.357908726,-1.326841235,-1.244839549,-1.283122301,-1.050554633,-0.46852529,-0.42737025,-0.484476507,-0.475507081,-0.615449607,-0.817833304,-0.441768199,-0.320534796,-0.203764617,-0.339135408,-0.314182639,-0.286361516,-0.29159987
Liberia,LBR,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.927978277,..,-1.802050948,..,-1.880869508,..,-1.631252885,-1.533646107,-1.563163638,-1.319937825,-0.883909762,-0.906182289,-1.105971694,-1.025160193,-0.973339379,-0.937408507,-0.888212502,-0.881992996,-0.803596199,-0.87652719,-0.966556847,-0.97061491,-1.001456499,-1.005297542,-1.035418153,-0.942568839,-0.915244639
Liberia,LBR,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.434985638,..,-0.892448485,..,-1.031444669,..,-1.269858479,-1.445946336,-1.291519523,-0.417990476,-0.167643145,-0.142709941,-0.184938192,-0.163391471,-0.211385727,-0.256350547,-0.306616247,-0.387322694,-0.276458383,-0.230453834,-0.106433168,0.042723432,-0.027022187,-0.07451874,-0.072171874,-0.017524421,-0.018905915
Libya,LBY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.988058925,..,-0.809740365,..,-0.294286817,..,-0.095380805,0.120704226,0.355680615,0.448557079,0.358128875,0.747057617,0.808881164,0.831896722,0.028088447,-1.287379265,-1.58695972,-1.844076514,-2.353407145,-2.189651251,-2.274737835,-2.353574753,-2.43496871,-2.565771341,-2.462278366,-2.308345795,-2.197963476
Libya,LBY,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.183470845,..,-1.118726015,..,-0.997799516,..,-1.143618464,-0.907567978,-0.910640359,-0.980864763,-1.080170631,-0.955795527,-0.823480368,-0.943409562,-1.009421706,-1.078314066,-0.980967283,-1.260800362,-1.389462471,-1.521398187,-1.696880937,-1.681530714,-1.690319538,-1.762513995,-1.880337238,-1.803972363,-1.802445412
Libya,LBY,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.49730587,..,-1.679156423,..,-1.688662767,..,-1.824064851,-1.756654501,-1.79518795,-1.858394384,-1.98288238,-1.951152205,-1.941491127,-1.910277367,-1.940414548,-1.594412327,-0.900741994,-0.971600056,-1.112040639,-1.339936852,-1.428392887,-1.441984773,-1.533678532,-1.476601958,-1.359578609,-1.460464597,-1.387824893
Liechtenstein,LIE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.169522166,..,1.182875156,..,1.166981459,..,1.282766938,1.465131164,1.515257955,1.384927273,1.349654078,1.342015743,1.338472128,1.553163767,1.54408741,1.490579605,1.389199615,1.397171617,1.458861828,1.437775135,1.453269958,1.459082961,1.453585505,1.597493172,1.669110894,1.595491529,1.644336104
Liechtenstein,LIE,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.467703342,..,1.47467351,..,1.497418046,..,1.484874725,1.271467805,1.080844164,0.966194272,1.059530973,1.394881964,1.420503497,1.611284494,1.616719484,1.610260248,1.594992995,1.577415586,1.73981142,1.64631331,1.647177696,1.633870602,1.634831667,1.636691809,1.716376781,1.704547763,1.720416307
Liechtenstein,LIE,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.563216686,..,1.528759122,..,1.535655499,..,1.345596433,1.397978663,1.452215672,1.532292128,1.244855285,1.297655821,1.317130685,1.545566082,1.58691144,1.563959241,1.506029725,1.486973763,1.395775437,1.38768959,1.25035131,1.27913475,1.296678185,1.227932572,1.259173274,1.329378724,1.371997356
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.524631858,..,0.429658592,..,0.428785473,..,0.893210649,1.050185442,0.76600486,0.779100299,0.870995998,0.817851543,0.746765077,0.631581247,0.715260625,0.671200335,0.786209881,0.964532316,0.742136419,0.749750257,0.814721227,0.76556474,0.729063928,0.77052319,0.921403408,0.80971843,0.653739512
Lithuania,LTU,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.449879706,..,0.552288771,..,0.218402535,..,0.397895068,0.485247016,0.560759306,0.577139497,0.706575036,0.685900152,0.684017599,0.722068608,0.77632606,0.76803118,0.844753981,0.829977274,0.937443316,0.97819221,0.99732703,0.961101294,0.923340857,0.986618876,0.950274825,1.074934721,1.060279012
Lithuania,LTU,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.97710377,..,0.93635422,..,0.855439901,..,0.904892266,0.920530558,0.882494092,0.902132928,0.861287594,0.886551917,0.849656224,0.902184904,0.915654838,0.860525906,0.92950964,0.940019667,0.961615205,0.973927557,1.000034928,0.986520112,0.901689649,0.994766891,1.004444122,1.030862808,1.063804269
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.381302357,..,1.385318875,..,1.60547471,..,1.637916565,1.44070816,1.315435052,1.331648588,1.399898887,1.483718038,1.511939526,1.450381756,1.461218596,1.317426801,1.331918836,1.335248113,1.378323793,1.426368237,1.403617144,1.31289196,1.347255111,1.333174944,1.212395668,1.193919539,1.063888907
Luxembourg,LUX,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.709999084,..,1.763727546,..,1.815313816,..,1.870569706,1.827028513,1.844977856,1.818800569,1.686774373,1.747909904,1.78934145,1.819683671,1.844100356,1.823530078,1.791685104,1.807661772,1.902147532,1.838808656,1.720872998,1.69941771,1.768349648,1.750148296,1.738464713,1.748023629,1.769147038
Luxembourg,LUX,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.549987316,..,1.524928689,..,1.510186672,..,1.408296943,1.533095598,1.668277264,1.581917882,1.547201157,1.537699461,1.545579076,1.555080533,1.574835777,1.604539394,1.649900675,1.631096363,1.554711699,1.546830535,1.50026691,1.521885157,1.542608619,1.491490364,1.497230649,1.495927095,1.53623879
"Macao SAR, China",MAC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.264631718,..,0.274148971,..,0.486361712,..,0.547456384,1.1208992,1.35202682,1.285614014,0.97331202,0.456923127,0.479434997,0.605377018,0.573578119,0.607760489,0.628785551,0.757722914,1.206168532,1.187453151,1.390567183,1.407128215,1.229578137,1.215290904,1.137468815,1.028874636,1.127567887
"Macao SAR, China",MAC,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.211933628,..,0.201268852,..,0.18939881,..,0.688569546,1.228445053,1.371109247,0.720198452,0.434603959,0.309399664,0.457685977,0.706063688,0.71714294,0.686168373,0.647356212,0.638162911,0.950151205,0.891312778,0.821662128,0.814666867,0.971920669,0.882088602,0.812058628,0.780774713,0.791746438
"Macao SAR, China",MAC,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.299853712,..,0.298557758,..,0.28754887,..,0.453831792,0.726204634,0.129654557,0.404883742,0.314057976,0.06248131,0.083106764,0.592065156,0.628308356,0.606116414,-0.243221357,-0.267653346,-0.330540836,-0.067348562,-0.061318841,-0.054535914,-0.068354689,-0.325315744,-0.290054917,-0.534086645,-0.531910479
Madagascar,MDG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.217267141,..,0.196962193,..,0.162798807,..,-0.225308344,0.622443974,0.245569572,-0.018572573,0.185515359,0.089625657,-0.469336182,-0.733878493,-0.978338838,-0.705585897,-0.536136985,-0.65999341,-0.557235837,-0.427762926,-0.294186473,-0.30283758,-0.578839123,-0.313983828,-0.509343922,-0.54227978,-0.531038582
Madagascar,MDG,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.403521746,..,-0.37104407,..,-0.193513155,..,-0.209681615,-0.246573523,-0.274371654,-0.352792233,-0.448409081,-0.389401674,-0.455655754,-0.732627451,-0.878425717,-0.894967437,-0.927833796,-0.920528054,-0.736539125,-0.704786956,-0.832802236,-0.878510773,-0.836624086,-1.013272643,-0.879376113,-0.885180354,-0.942355335
Madagascar,MDG,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.117616765,..,0.152408421,..,0.110470913,..,-0.153443366,0.044549529,0.005362696,-0.123797461,-0.110259488,-0.139065206,-0.326152891,-0.831528485,-0.845434308,-0.879346013,-0.883270681,-0.763357222,-0.500149727,-0.380756259,-0.316467643,-0.345090419,-0.32132712,-0.234669492,-0.261799514,-0.273578018,-0.287314951
Malawi,MWI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.45672074,..,-0.069941163,..,-0.325264573,..,0.008120139,0.041576758,0.123799182,0.10663145,0.12009196,0.082379282,-0.061070625,0.053666811,0.043895766,-0.072912723,-0.002686169,-0.205809802,0.081093207,0.034293275,-0.116127513,-0.249828547,-0.431270897,-0.286847949,-0.118913285,-0.109315783,-0.15286392
Malawi,MWI,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.376664609,..,-0.42472738,..,-0.527763844,..,-0.390916765,-0.180311486,-0.130423248,-0.123802178,-0.222235888,-0.166308999,-0.117958434,-0.11745359,-0.137619033,-0.165708616,-0.240807325,-0.162497178,-0.288721323,-0.329065323,-0.394623488,-0.394216031,-0.405376077,-0.343976617,-0.278625727,-0.249046683,-0.218995497
Malawi,MWI,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.088463768,..,0.06455116,..,-0.133616418,..,-0.583100677,-0.428266704,-0.542294264,-0.528102636,-0.252313852,-0.261939287,-0.246654764,-0.14877148,-0.190968171,-0.245419502,-0.206084371,-0.178754002,-0.06420669,-0.004132373,-0.030078597,-0.030692024,-0.075617775,-0.110343345,0.004117197,0.07454396,0.068959244
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.57122016,..,-0.038123466,..,0.092691198,..,0.539594114,0.485534877,0.348003983,0.566449165,0.288379699,0.193307161,0.108542368,-0.04166092,0.143352136,0.077409767,-0.005212402,0.051791593,0.266619146,0.253947318,0.129485935,0.111208953,0.247989401,0.146066397,0.124463096,0.058753986,0.140358165
Malaysia,MYS,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.521090984,..,0.28235504,..,0.195348084,..,0.393110812,0.466075152,0.458940268,0.433445394,0.449109823,0.366876483,0.247283861,0.373885453,0.39389044,0.402631521,0.379769444,0.341402948,0.524190724,0.402314872,0.38782391,0.386965662,0.529128134,0.491362244,0.572214603,0.532973886,0.561897993
