Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Malta,MLT,"Population ages 15-64, total",SP.POP.1564.TO,184828,186177,187935,189931,192128,193549,194019,194092,193871,193484,194090,195530,196757,197913,198891,201392,203195,204519,207056,209382,211620,213136,217645,220353,219916,223404,226948,228375,230050,232151,234514,241245,244180,247107,250029,252430,254547,256999,259404,261678,264049,266797,269829,272804,275959,279134,281570,283635,285169,285905,285771,285503,286808,289921,295047,301667,308451,317022,328560,342157,350219,352598,354472
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31020000,34918000,41749000,45144000,43879000,55989000,62983000,70688000,72798000,78476000,82507000,91063000,99461000,108071000,120230000,110858000,110705600,112279400,114326300,115347500,122824000,131738200,131398500,132934600,137666300,142745200,149870000,145969100,150624900,160318500,171567100,179855800,185468000,185172900,182997300,200716000,212701200,219330300,232092300,241722400,259538700,279667900
Marshall Islands,MHL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.8504758883901,72.1863636092041,69.2158440853676,56.3260024794964,52.6722079577083,53.0092975607652,49.6220094841092,47.6679754291457,48.5815126845892,47.9521356720131,44.1352480710599,41.7083944620308,..,..,..
Marshall Islands,MHL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.73,..,..,..,..,..,..,..,12.47,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.37,..,..,..,..,..,4.74,..,..,..,..,..,..,..,6.34,..,9.82,..
Marshall Islands,MHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-61664834.2689646,-64064827.2473323,-69601890.4596123,-69777008.3152284,-73523175.5948206,-64741901.0228054,-52196524.0546463,-18519730.3840336,-34091489.2734634,-45293244.8939675,-60404858.3545791,-66115665.8545791,-58084682.6851124,-32975737.3843533,14082407.8931541,9797069.6531271,-12305712.597898,..
Marshall Islands,MHL,"Population ages 15-64, total",SP.POP.1564.TO,7128,7319,7527,7751,7991,8242,8498,8952,9788,10838,11659,11950,11985,12062,12296,12664,13024,13379,13730,14086,14516,15068,15700,16361,17041,17743,18452,19166,19892,20602,21304,22014,22718,23435,24187,24952,25723,26504,27270,28005,28697,29346,29932,30441,30894,31275,31531,31626,31565,31400,31175,30914,30640,30333,29998,29635,29203,28676,28090,27494,26903,26303,26186
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,..,159213426.501887,164271553.699783,168186293.249762,224495738.505742,255340469.014596,266533598.898919,282615303.571519,311395929.92049,295062290.316742,309405315.754853,335568937.061988,391669449.251139,493237913.177749,613010507.417935,703377837.468541,775045516.867217,799029958.721493,804629876.761441,951900945.208912,1047925029.52885,1105494605.37314,1108776724.17623,1165171334.26275,1074373174.16338,1009723326.32056,1186628778.51695,1344664663.9926,1414951227.39805,1450647019.18099,1506914407.82047,2133692609.95576,2164298425.48412,1847353160.37444,1944876755.00708,2091726047.70039,2132087061.08121,2071996518.57055,2032347629.00637,1985922807.12919,1779520861.64321,1746063580.38174,1777057503.059,2051147606.73687,2362501023.24249,2936019525.60241,3919577285.92703,4346212411.05496,5206437120.9471,4714595487.85253,5628878865.99027,6764627665.69239,6728208836.22143,7223071177.15856,6592537781.81518,6166863960.00061,6398741855.76276,6800138755.34592,7473550557.07378,8066118984.30581,8405498735.74293,9996240418.70784,10375460680.4361
Mauritania,MRT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0101899998262525,..,..,..,..
Mauritania,MRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.14,..,..,..,..,..,..,..,..,..,..,25.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.86,..,..,..,..,10.34,..,10.42,..,..,..
Mauritania,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.43333333333314,8.15234253800875,1.31965861005483,12.9326820981099,6.60022564874018,5.62866666666697,10.1418175621511,9.37034415971458,4.12825861295442,6.54379068524172,4.6813062391641,4.62534695318396,8.03166665498855,4.07417613596755,3.2540674583336,4.71489634689609,3.8957052575849,5.15190150769576,10.3676233473074,12.1256487185541,6.24103328142821,7.25410841304886,7.34663541249786,2.2209203238178,6.28354087427708,5.6863195957596,4.9024272721799,4.12910173783396,3.53436856147324,3.25472688117633,1.47171045649999,2.25427651934813,3.06735996058355,2.30009262117936,2.38569488456315,3.56516484650192,9.52526628622848
Mauritania,MRT,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-41179234.0672017,-90155423.1538885,-138306720.653947,-148518819.388031,-138846216.702075,-124972548.367058,-116304028.988008,-186539606.908874,-62869826.9844534,-8322449.19289738,37620808.198945,17559663.8655856,43219708.0785977,88757986.1149558,98565941.4094954,60985746.0085102,36658361.7226827,-54500484.0465719,2615767.72644806,47380133.5221525,183843002.273282,133936574.642002,107156027.746071,39973294.5426249,..,..,..,..,..,..,..,..,..,..,..,..,..,-487867661.552325,-392863923.625589,-712330296.52046,-559441770.121145,-499381435.825952,-371552820.594028,-706413770.898545,-570216114.510489,-288074312.874779,-605657754.302386,-1001623664.77492
Mauritania,MRT,"Population ages 15-64, total",SP.POP.1564.TO,457687,469677,481976,494332,506177,517922,530294,543176,556591,570588,585162,600346,616204,632831,650270,668574,687766,707296,727287,748388,770691,794252,819010,844771,871414,898905,927191,956403,986659,1011464,1037355,1070912,1121998,1178441,1223310,1256566,1276295,1303713,1341279,1382425,1427233,1465014,1496666,1530427,1565860,1602990,1642036,1683874,1728832,1774425,1818389,1860796,1902117,1953297,2015578,2080004,2146798,2216328,2288826,2364516,2443604,2525818,2612981
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,704030891.256716,823633426.242452,1015369264.0707,1211139631.32812,1131789419.03755,1142388228.18295,1078403870.33855,1090276947.31304,1040554576.01413,1076122255.82323,1462904781.85454,1880850480.07423,2134513096.5249,2181935024.14244,2653485952.13319,2856889159.58616,3224265821.36824,3263363787.16599,3558143644.06071,4040342060.18334,4421952122.97703,4187375887.41175,4169672974.84855,4343708895.58505,4663321022.22673,4613637222.14006,4841310239.63687,5816559038.54545,6578840498.66931,6488743119.74298,7028810754.78164,8150150144.15635,9990356849.29491,9128843109.15588,10003670690.3497,11518413429.9684,11668696526.2252,12292974007.9361,13074130094.3723,12007291045.6489,12594155346.298,13713505998.0391,14735695930.9727,14436347115.2893,11401040995.9946,11476433603.7814,12898307089.1315
Mauritius,MUS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.650354969574,39.9249411464254,31.9560090496516,30.2257647898028,31.1625445386685,32.8686059430308,35.7506763503128,35.8235591774207,33.5950566069207,31.4104722423048,32.1174433121121,30.1952878006227,39.8174938166736,44.7373479847505,39.0633699371909,41.6926948302421,38.0288957688338,34.6934497337497,33.6988749498688,36.5564718463374,36.7873761596586,35.5204190571818,36.5088808021811,..,..,..,..,56.1575177483447,55.3817941113535,57.9616604310028,..,..,..
Mauritius,MUS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.278990000486374,0.261779993772507,0.310079991817474,0.284020006656647,0.362569987773895,0.368050009012222,0.326039999723434,0.368180006742477,0.360529989004135,..,..,..,..,..,..,0.177729994058609,..,..,..,..,0.354229986667633,0.333869993686676,0.35699000954628,0.403239995241165,0.366409987211227,..
Mauritius,MUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.59,..,..,..,..,..,9.14,8.2,5.9,8.34,9.52,9.04,8.48,7.17,7.26,7.65,7.45,7.47,7.32,7.47,7.41,6.81,6.75,6.43,6.33,8.63,7.72,..
Mauritius,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,1.89557417281001,1.78556598298224,2.50489556095842,1.8785321978165,6.97710758672967,2.31522056676475,1.54186594325666,0.316344463692497,5.39593552933411,13.4507978726776,29.115630311092,14.738323271755,12.9557291671836,9.17249897074799,8.54513915082284,14.4663702058304,41.9995143865698,14.4615910742106,11.4156931283651,5.58949801843947,7.38916256169464,6.698703946585,1.63265306122482,0.518741633199852,9.15931413351058,12.670042091136,13.4880887926371,7.00101377541885,4.64351929883706,10.5178384472896,7.32347154412294,6.02933188484532,6.5509733606557,6.83334334996105,6.81079323797194,6.90914624866774,4.19928825622807,5.38934426229507,6.41933372221149,3.92105357558194,4.71037060105888,4.93717004981784,8.91350105650142,8.82729272393297,9.7322831714688,2.51609128145116,2.93236301369863,6.52249254869339,3.85216033315978,3.54329573934837,3.21769191994683,1.28654970760235,0.977675134719017,3.66699702675917,3.2160538314458,0.405655190309511,2.58080077182828,4.02852888157379,10.7737512242899
Mauritius,MUS,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-42804599.2558293,-60539024.3471115,-98811102.8793638,-99554409.486133,-82245706.8910813,-141665539.903968,-30167715.9463576,-14522218.9957861,-38115021.3776763,-11785669.1876175,76412640.6359553,388252.514258573,-147569622.090049,-192396386.392797,-256736876.098891,-185084521.612095,-159221668.625525,-241613438.330918,-396985213.73914,-240533983.141915,-325717533.17906,-436001679.547552,-264039195.336905,-518665108.028762,-392135668.203773,-217727839.944444,-211258034.628574,-302977081.98403,-579476128.365464,-796846784.340163,-1079975795.15085,-1417758252.96934,-2002052486.27557,-1565393401.66603,-1895245485.84726,-2352362155.14688,-2455650604.99356,-2270251390.1137,-2260019030.04608,-1862290301.52272,-2031018277.77113,-2648455369.12959,-3015030678.51768,-3070669092.18266,-2125791263.8721,-2682852935.57586,-3617527360.42038
Mauritius,MUS,"Population ages 15-64, total",SP.POP.1564.TO,348674,350309,359131,368698,379440,390647,402259,414171,426313,438784,451733,465202,479178,493577,508259,523264,538543,554025,567696,583586,598864,612558,624305,633903,643891,651799,658902,665819,672551,679694,686207,695912,708270,720603,735494,747151,760170,774487,786693,799501,809071,816837,823567,830881,838015,845751,853503,861975,869800,876178,881583,885864,890600,894020,896702,898846,899678,900488,901079,901564,901239,899963,895124
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,13039999986.96,14159999985.84,15199999984.8,16959999983.04,20079999979.92,21839999978.16,24319999975.68,26559999973.44,29359999970.64,32479999967.52,35519999964.48,39199999964.0668,45199916695.0352,55280212668.4124,72000179025.5041,88000000000,88876787990.9128,81912502624.4674,102647292867.001,134529639571.996,205576980831.514,263802132208.636,184603593511.161,156167542258.06,184231211497.054,195241386179.148,134556126316.62,147542611736.835,181611150496.787,221403143240.479,261253660211.684,313139656145.745,363157793810.136,500733386969.941,527810631731.248,360072506961.293,410972976953.229,500416010941.521,526499723362.144,600233031001.064,707909864021.779,756702925694.04,772109710670.873,729335024013.225,782242912348.371,877476892365.264,975383402912.585,1052697085016.35,1109987401386.38,900047015737.995,1057800597973.65,1180487226406.78,1201093787127.42,1274443916251.64,1315356131262.48,1171870072962.76,1078493059306.95,1158912015259.01,1222405556421.13,1269009571610.76,1090514966785.91,1272838810896.09,1414187193992.25
Mexico,MEX,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.6268573934833,38.2182364854974,28.1470540238128,20.3751277473288,28.1564317988895,32.4583813750253,25.166017817526,20.6491358972825,22.2436286767288,20.485055142091,19.0694868180981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.4703731645761,47.1214379083811,46.2927431698504,..
Mexico,MEX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.250669986009598,0.276199996471405,0.301959991455078,0.344099998474121,0.306129992008209,0.324180006980896,0.354299992322922,0.393139988183975,0.388159990310669,0.398440003395081,0.369219988584518,0.398330003023148,0.443870007991791,0.47953999042511,0.494850009679794,0.471289992332458,0.420960009098053,0.425029993057251,0.43529999256134,0.42943000793457,0.387780010700226,0.328319996595383,0.307110011577606,0.283939987421036,0.296380013227463,..,..
Mexico,MEX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.76,..,..,3.15,3.24,3.37,4.44,7.1,5.47,4.24,3.73,2.6,2.65,2.63,3,3.46,3.94,3.56,3.57,3.63,3.87,5.36,5.3,5.17,4.89,4.91,4.81,4.31,3.85,3.42,3.27,3.48,4.44,4.09,3.26
Mexico,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.92751886903111,1.6087596908193,1.19898417815083,0.594055008461957,2.33790317234361,3.56803865742935,4.21578837738439,3.01694847502145,2.33395093467026,3.36700336711682,5.00341205483424,5.46902899376842,4.94369236377868,12.0819394612939,23.7840154425787,14.9445346409267,15.824722489347,29.0641247103462,17.4572925678264,18.1912462987644,26.3516513562834,27.9337625982399,58.9134198531048,101.874938435992,65.4488071277602,57.7484484008702,86.2333169923538,131.827383923089,114.162258549066,20.0078767139978,26.6516725646771,22.662359455061,15.5078962533572,9.75146045357564,6.96581237191123,34.9992712889592,34.3783832235167,20.6256287259248,15.9283950119352,16.5856169707539,9.49156149435404,6.36773806235032,5.03072733151299,4.54690012118717,4.68840884843147,3.98805714597435,3.62946762439129,3.96684905458234,5.12498274575897,5.29735584228859,4.15672722680176,3.40737824605736,4.11150981070293,3.80639069747207,4.01861608078673,2.7206406496403,2.82170784747653,6.04145724018992,4.89935015356549,3.6359614212705,3.39683415569999,5.68920847683764,7.89627619168544
Mexico,MEX,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2830000000,-3829000000,-4854000000,6195000000,13287000000,12029000000,7130000000,3725000000,7189000000,274000000,-2596000000,-4433000000,-11329000000,-20677000000,-18893000000,-24266840000,2164090000,-175800000,-8612400000,-7800613122,-5591070393.99999,-8365282330.00001,-9625924180,-7634960308.99998,-5791816342,-8843319319,-7662509187.99999,-6312234374.00001,-10311379580,-17614987767,-4925550154,-2942859541,-1205086680.00002,291242135.00001,-909240030.000008,-2795222249,-14612424631,-13081502435.9999,-10983784713,-13767630490,5167508163.99995,34150596491,-10730070023,-27078373880
Mexico,MEX,"Population ages 15-64, total",SP.POP.1564.TO,18325063,18847911,19416319,20026087,20665831,21318745,21985033,22675113,23391505,24129884,24893498,25726036,26628082,27559380,28519907,29507979,30520463,31585225,32712738,33879214,35040771,36142036,37208509,38294268,39398225,40508312,41633951,42787013,43965650,45154545,46452201,47851112,49227507,50563950,51878424,53169833,54437282,55706830,56969818,58224518,59464656,60684664,61907176,63130829,64385651,65666260,66933497,68190845,69420302,70638875,71958813,73339669,74688097,76021956,77325278,78585113,79805908,80964835,82019095,83031838,83967738,84782496,85644224
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106500000,..,..,112210000,116700000,124700000,135200000,147200000,166200000,178100000,198400000,202500000,221575300,218534700,206626300,218873100,220140500,233271800,240970900,242517200,245432900,240236000,250281900,253541900,256787200,263145100,280284600,296944100,311301600,327248700,317214400,319271200,316489900,332265200,366666800,401932300,412000000,408000000,404028900,427094119.111317
"Micronesia, Fed. Sts.",FSM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.6089754283853,25.4416218372326,24.1548813396191,25.2019616988798,27.1151720388805,26.3230241123984,23.3897348085264,29.9431447891386,25.3917774115375,30.9365399321673,23.1123567327134,23.0962839805825,25.4045129901961,..,..
"Micronesia, Fed. Sts.",FSM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.86,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.15851810619412,0.502497351294105,-0.111442426432966,0.126643348208918,2.27669698247305,4.25769978210942,4.6373700858563,3.30634278002699,8.42372566246186,6.39360257735202,3.31370963136216,5.08259403890365,5.01850353045626,1.75232737350739,0.650284891768603,-0.298115837381107,-1.03746806405332,0.582253735254645,1.49840023593733,1.92385170787926,0.554594630853204,3.19128406597464,5.40874375479069
"Micronesia, Fed. Sts.",FSM,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-108394300,-102995600,-115764200,-99189400,-86438700,-66358900,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Population ages 15-64, total",SP.POP.1564.TO,22350,23027,23723,24355,24929,25612,26403,27177,27943,28743,29573,30313,30964,31656,32394,33223,34131,35070,36091,37201,38356,39560,40818,42137,43524,44976,46491,48055,49355,50386,51466,52617,54043,55758,57461,58767,59715,60612,61481,62324,63143,63858,64366,64672,64887,65076,65225,65357,65443,65452,65889,66564,67077,67657,68223,68764,69226,69629,70036,70378,70947,71749,72534
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1752979926.41489,1695122173.91304,1930081168.83117,1698717504.65549,1170782957.37443,1288429391.79951,1480673594.05602,1661818168.4226,1980907434.76826,2598249555.89984,2988342907.03096,3408255364.03198,4401173161.68327,6054824433.05825,5439434059.31996,6974982391.40094,8414351671.7241,8709138767.2078,9496717700.89855,9399833207.49341,7798692878.40136,7982450758.03213,9519053158.46404,11253727815.4762,11735774634.4239,11531967881.0624,13692230147.0588,14420947883.5979
Moldova,MDA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.6286611371025,40.1231820920436,48.0869353115827,82.8327822731422,77.8984533931353,73.0188685605433,60.7746432557048,59.5592506390136,52.5337629892465,51.9542957042957,32.4251035801551,29.1792912365375,23.239565787011,18.4425161310829,27.6322264363496,21.9325612593611,19.7666739342535,20.3471393454785,19.9179521587446,21.0660070666528,23.3135833177914,32.2474466077299,29.6674963417643,27.5107781705941,25.4510119081043,33.9555752157792,32.1187790600053,..
Moldova,MDA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.872959971427917,0.806789994239807,..,..,..,..,..,0.324050009250641,0.349029988050461,0.398649990558624,0.406219989061356,0.545570015907288,0.534630000591278,0.525569975376129,0.366499990224838,0.337639987468719,0.349070012569427,0.297829985618591,0.311049997806549,0.309430003166199,0.276899993419647,0.253740012645721,0.251679986715317,0.236719995737076,0.228589996695518,0.23173999786377,..
Moldova,MDA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.14,8.54,7.37,6.84,6.38,6.37,5.63,4.26,2.75,2.1,3.02,2.97,2.68,2.19,1.89,1.45,1.78,1.59,1.62,1.24,1.5,1.21,0.79,0.91
Moldova,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1026.82626424702,1613.60398876194,486.425623795891,29.8656104095719,23.5056772963369,11.7728324494468,7.69576517517207,39.2559806891746,31.2993015817784,9.76466285757637,5.30124390261594,11.7460792058233,12.5242768428228,11.9591837222126,12.7777557830351,12.3671668414302,12.783047261882,-0.0627185967109684,7.48385086350851,7.68725103356185,4.54633427355305,4.59787897363131,5.08878554625874,9.67624033101865,6.35930898037935,6.57022997455603,3.04505397337069,4.83778351428721,3.76597122245349,5.10641129002839,28.7372976766235
Moldova,MDA,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-53897000,-70210000,-259650000,-353740000,-400380000,-151900000,-312300000,-335080000,-391220000,-653440000,-798560000,-1232700000,-1647080000,-2382960000,-3349950000,-2057170000,-2327088750.35667,-2984553937.83667,-3067870000,-3138410000,-3040710000,-2123730000,-2078690000,-2558810000,-3294000000,-3311620000,-3094260000,-4190210000,-4983630000
Moldova,MDA,"Population ages 15-64, total",SP.POP.1564.TO,1243817,1263294,1284420,1308644,1336785,1368289,1402122,1434317,1465435,1496305,1526807,1557170,1587721,1618390,1649302,1679235,1707367,1731619,1752488,1770114,1785320,1800394,1815053,1826954,1835499,1842461,1849641,1858532,1868517,1879350,1889289,1897192,1902074,1905256,1907302,1908380,1918508,1927478,1944586,1961812,1974988,1984362,1995521,2007043,2017233,2024946,2029278,2032173,2035609,2040045,2045520,2051516,2055933,2053315,2036819,1997778,1951077,1896287,1844857,1798902,1765415,1741405,1755231
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,293073868.023221,327651487.962757,402460333.237637,523552815.119127,563939670.704419,711922994.225545,735339911.935065,811250927.388998,1000535735.38751,1209898293.46372,1378130995.65913,1205166025.51592,1143229071.77943,1092551781.01486,1037314956.25083,1082851076.52158,1515209588.2378,1839095595.25655,2000674667.08261,2010116851.20284,2481316053.85316,2480497538.54794,2737067001.75938,2574440022.97964,2720297793.28662,3130270895.13587,3137848801.03606,2840182220.99117,2934578821.10938,2907075359.5041,2654476597.15436,2673738412.57583,2919691961.37432,3597052153.18568,4117728150.84001,4204651893.54085,4586828062.23529,5875376401.92159,6502945305.07812,5473265701.67968,5367561640.00001,6088690667.31519,5742748405.54688,6555590641.56865,7069351223.5686,6261646949.53125,6472837332.95721,6431274937.64707,7194256778.2745,7383941919.21567,6739642360.46694,8596156573.64327,..
Monaco,MCO,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0371900014579296,0.0382100008428097,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
